Unnamed: 0,id_,edad,estado_civil,nivel_educativo,ingresos_anuales,tiene_hijos,adolescentes_en_casa,fecha_registro,ciudad,region,latitude,longitude,segmento_cliente,visitas_web_mes
3865,aef796ae-32ce-4305-959e-8601961445b0,26.0,SOLTERO,bachillerato,64262,0.0,1.0,17-junio-2019,Barcelona,Este,40.755,-2.632,Recurrente,5
3866,ea5c5a0e-1d71-41e2-8dba-398938ea94c2,45.0,Casado,grado universitario,72245,0.0,1.0,8-noviembre-2022,Valencia,Este,41.204,0.463,VIP,5
3867,d8da94d9-0aa2-45e7-92c8-6eae8e922ef0,62.0,soltero,bachillerato,25034,1.0,1.0,10-marzo-2020,Sevilla,Sur,40.743,-3.676,VIP,13
3868,e476e3f4-1f4d-4e2f-b184-fb5c4913f61a,44.0,Casado,bachillerato,38160,0.0,1.0,4-marzo-2021,Vigo,Norte,37.869,-6.502,Recurrente,9
3869,58cb3685-781f-463a-896c-8b270d6079ff,47.0,CASADO,grado universitario,45107,0.0,0.0,25-septiembre-2021,Granada,Sur,42.012,1.115,VIP,10
3870,0b1e8325-1d9e-4022-b7b2-b739b8b4eb42,40.0,Casado,basico,58546,0.0,0.0,9-enero-2021,Madrid,Centro,39.611,2.399,Recurrente,7
3871,4fa7ed01-e0a6-4f43-ba6a-db150261f00c,27.0,Casado,basico,35307,1.0,1.0,9-mayo-2022,Murcia,Sur,37.976,-1.322,Nuevo,11
3872,7cb936e9-265f-4e31-873d-7d17c93ac3d7,34.0,SOLTERO,grado universitario,44969,0.0,1.0,3-mayo-2018,Bilbao,Norte,40.451,1.636,Recurrente,9
3873,6ffa6b57-dffd-4ece-8e12-ac746fbef30a,24.0,soltero,grado universitario,62682,0.0,0.0,23-julio-2020,Murcia,Sur,42.627,-8.729,Recurrente,11
3874,4c2af7b5-5a30-465b-8dda-c92c52e9e2e7,23.0,Casado,grado universitario,41923,1.0,0.0,14-diciembre-2021,Murcia,Sur,41.822,-2.292,Recurrente,11
3875,83f4b803-b183-426b-8e77-4dd32111ece4,45.0,CASADO,basico,17530,0.0,0.0,3-febrero-2018,Malaga,Sur,41.337,-4.259,VIP,3
3876,0b953970-e744-494b-9f28-dd69c297f01c,25.0,CASADO,grado universitario,38022,1.0,0.0,17-mayo-2020,Vigo,Norte,38.006,-0.249,Nuevo,4
3877,4cc3a3d0-4fdc-4c72-b46b-5bd181271e74,44.0,Casado,master,30693,0.0,0.0,5-junio-2022,Valencia,Este,38.092,-4.957,Nuevo,3
3878,661afee1-163d-4cfb-b9a5-45098fa773da,23.0,Casado,grado universitario,31421,0.0,1.0,23-agosto-2019,Madrid,Centro,42.232,-8.833,Recurrente,4
3879,3bb4e5b7-be0a-48fe-b830-8620c0c35fe9,44.0,divorciado,master,32287,0.0,0.0,27-junio-2018,Zaragoza,Centro,41.998,-3.187,Nuevo,9
3880,79dc9958-8c79-4f12-8d2b-afe5d2551e1f,34.0,CASADO,bachillerato,19580,1.0,0.0,3-diciembre-2019,Murcia,Sur,42.459,-1.688,Nuevo,5
3881,697044ce-6614-4ce2-9fb9-d829003addeb,,Soltero,basico,70187,0.0,0.0,24-agosto-2020,Valencia,Este,43.115,-0.663,Corporativo,5
3882,13dfc949-c4e4-4f9e-80db-9cde50147169,44.0,soltero,bachillerato,60044,0.0,0.0,14-junio-2018,Vigo,Norte,38.741,1.245,Corporativo,8
3883,630fd716-4142-455f-810e-d8e7ddbeaa11,56.0,CASADO,grado universitario,74638,0.0,1.0,24-mayo-2020,Barcelona,Este,40.499,3.298,Recurrente,7
3884,af29a7a7-4746-473f-8785-e2d8862b13c4,30.0,soltero,master,89388,1.0,0.0,19-abril-2021,Barcelona,Este,40.232,0.379,Nuevo,7
3885,b43cb88d-e840-4896-adef-55ad23b5a1e5,41.0,soltero,bachillerato,44363,1.0,1.0,22-octubre-2022,Vigo,Norte,38.277,-5.243,VIP,9
3886,ea140eea-1248-4db1-8636-be92341d3127,27.0,SOLTERO,bachillerato,34083,1.0,0.0,3-mayo-2021,Madrid,Centro,40.096,2.565,VIP,6
3887,e58cb20c-1190-4527-ac3c-71800fb30ca7,35.0,Casado,master,49106,0.0,1.0,16-agosto-2018,Granada,Sur,43.382,-0.658,Recurrente,6
3888,4d46e01a-ce04-450d-bdca-9e59b37103b6,37.0,DIVORCIADO,bachillerato,49932,,0.0,2-septiembre-2022,Valencia,Este,43.017,2.005,VIP,6
3889,6f1ff384-6bda-450b-a4b7-2891d7835515,31.0,casado,grado universitario,34037,0.0,0.0,27-abril-2021,Barcelona,Este,39.895,-3.887,Nuevo,9
3890,8366e40f-aef1-4245-9e17-6bece266d232,24.0,Soltero,bachillerato,33699,0.0,1.0,16-marzo-2022,Valencia,Este,37.836,-7.253,Recurrente,9
3891,40ca3ce8-72c0-46e3-9544-679864e5f757,22.0,casado,doctorado,40094,1.0,0.0,22-julio-2019,Vigo,Norte,42.263,-0.614,Nuevo,9
3892,61b831c3-c979-446e-b6fa-b5995cc86dca,18.0,casado,bachillerato,32833,1.0,0.0,27-febrero-2018,Barcelona,Este,42.427,-7.331,VIP,11
3893,c0c2517e-027f-48b1-972a-991f42c7e2e9,26.0,DIVORCIADO,grado universitario,50134,0.0,1.0,3-marzo-2020,Malaga,Sur,40.222,1.702,Nuevo,7
3894,cfd28078-e3c3-4490-932f-4f903e3fd80f,48.0,Casado,grado universitario,26544,1.0,0.0,15-octubre-2019,Zaragoza,Centro,39.51,-1.106,Nuevo,6
3895,09016542-407a-4361-8cb5-8c90145fcd59,19.0,casado,doctorado,54446,0.0,0.0,30-enero-2020,Malaga,Sur,37.364,-3.556,Nuevo,4
3896,61acc4f3-5edf-4aee-9058-62ee1b3c721a,22.0,divorciado,doctorado,67124,0.0,0.0,13-septiembre-2022,Valencia,Este,38.474,-7.419,Nuevo,6
3897,a16f2b01-1f48-40ce-9127-4f11c3b0181b,63.0,Casado,,96056,0.0,1.0,29-septiembre-2019,Murcia,Sur,36.109,-5.541,Nuevo,2
3898,7b0f17a2-09cb-4978-8842-abfbacb7cb90,32.0,SOLTERO,basico,72769,0.0,0.0,4-mayo-2019,Murcia,Sur,39.289,-5.523,Recurrente,13
3899,f3f95710-0079-4734-ad60-67a6183cd9c6,44.0,Casado,grado universitario,95415,0.0,0.0,26-mayo-2022,Malaga,Sur,36.961,-8.432,Nuevo,7
3900,811ac64c-b01c-49fc-8223-834353d9f6b2,48.0,CASADO,master,50445,0.0,1.0,23-junio-2022,Zaragoza,Centro,39.881,-7.202,VIP,9
3901,77334c02-af44-4fe5-ac13-61a4675c7721,49.0,casado,grado universitario,25084,1.0,1.0,9-agosto-2021,Bilbao,Norte,37.861,-1.515,Recurrente,6
3902,21c30c2d-8f0f-4f96-a41d-b4db87ff55e7,20.0,divorciado,master,43141,1.0,0.0,16-agosto-2018,Bilbao,Norte,42.65,-8.53,VIP,6
3903,99174ae9-19ef-4136-b165-14b8970bf395,37.0,SOLTERO,master,86199,0.0,0.0,29-junio-2022,Vigo,Norte,36.924,-3.171,VIP,9
3904,f1e2eec4-7270-4263-9aaa-e588259d8c2e,19.0,CASADO,bachillerato,71818,1.0,0.0,16-marzo-2018,Vigo,Norte,39.297,-1.675,Recurrente,7
3905,8545201e-efb7-43b6-bbfd-64b0682c7ba1,,Soltero,bachillerato,37256,0.0,0.0,16-enero-2022,Valencia,Este,37.041,-5.967,Nuevo,8
3906,5e593c1f-c1bd-4ca1-b582-cad3b8c8b274,19.0,soltero,bachillerato,20849,0.0,0.0,13-septiembre-2021,Zaragoza,Centro,40.273,3.24,Recurrente,8
3907,fdb70a2e-f2e6-473c-86a0-7399083d4f97,26.0,casado,grado universitario,49436,0.0,0.0,31-enero-2020,Murcia,Sur,38.364,-3.371,Corporativo,9
3908,ee99fa9a-50a7-4a08-b263-c0f3056385c4,26.0,casado,grado universitario,24598,0.0,1.0,25-diciembre-2018,Valencia,Este,36.784,0.274,VIP,9
3909,0c083c6c-7878-4c68-8ecf-e94c02c1c55b,21.0,CASADO,basico,48899,0.0,1.0,23-abril-2018,Barcelona,Este,40.503,-6.263,Recurrente,4
3910,815349eb-5531-4a4b-83dd-c309c8ec7794,58.0,Soltero,grado universitario,51180,1.0,0.0,8-marzo-2018,Madrid,Centro,40.036,-8.58,Recurrente,7
3911,1d52d77e-739b-4c65-9e26-a5f3e265d5a6,71.0,Soltero,basico,70346,1.0,0.0,30-junio-2019,Barcelona,Este,37.577,-8.1,Nuevo,7
3912,92741506-1868-4cf3-b3a1-1ce8306ed79a,34.0,casado,grado universitario,21463,0.0,0.0,16-mayo-2020,Zaragoza,Centro,43.251,-5.403,VIP,6
3913,6d08eb9f-cf15-4994-848d-73042bcbc442,23.0,CASADO,grado universitario,58784,0.0,0.0,23-septiembre-2019,Bilbao,Norte,41.913,-5.26,Corporativo,10
3914,68509af5-60e6-4327-86f8-ab4484d6ea02,18.0,Casado,grado universitario,40234,1.0,0.0,11-enero-2021,Murcia,Sur,40.629,-6.641,Recurrente,5
3915,0fc66b5b-44d1-4033-90e1-9c4840431b52,37.0,casado,basico,78114,1.0,1.0,6-julio-2018,Vigo,Norte,43.076,-4.883,Corporativo,4
3916,99341a5c-145a-441a-90fd-58e888a1afa4,,Divorciado,grado universitario,57214,0.0,1.0,8-julio-2021,Malaga,Sur,41.601,-7.504,VIP,1
3917,f9448f16-d80e-4961-b116-2841d761f32e,32.0,casado,master,44496,0.0,1.0,9-octubre-2018,Bilbao,Norte,39.621,1.902,VIP,6
3918,99be5028-f911-48aa-89c6-a90dc5906c87,43.0,casado,grado universitario,30351,1.0,1.0,18-marzo-2020,Vigo,Norte,43.224,-5.256,Recurrente,15
3919,0890dedc-c478-4f07-b95f-0ca6a18bbfcd,,casado,doctorado,41752,0.0,0.0,11-febrero-2018,Vigo,Norte,40.815,-0.006,Recurrente,6
3920,38926de1-fd91-4458-baea-c5efeefa1a68,44.0,Casado,bachillerato,64556,1.0,1.0,23-agosto-2022,Murcia,Sur,37.023,2.246,Recurrente,5
3921,01fc0778-b96f-48cc-b317-0b511bda073d,36.0,Divorciado,bachillerato,41855,0.0,0.0,11-marzo-2020,Malaga,Sur,36.739,2.512,Recurrente,6
3922,9f68f3af-25f5-4ca9-88c6-550f6c484d84,26.0,Casado,basico,41337,1.0,0.0,12-noviembre-2019,Zaragoza,Centro,36.692,-2.038,Recurrente,13
3923,273911eb-5cb7-418c-9770-2cc837f6870a,49.0,Casado,grado universitario,42151,1.0,0.0,6-noviembre-2018,Valencia,Este,38.666,-4.986,Recurrente,9
3924,ad57ab53-d658-4ad1-a72a-3e34e14c6e13,40.0,Casado,bachillerato,34104,0.0,0.0,28-febrero-2019,Valencia,Este,36.063,2.146,Nuevo,8
3925,ef678b6f-d0d5-46c6-acd5-484b3813fc59,52.0,CASADO,master,29241,0.0,0.0,11-mayo-2019,Granada,Sur,40.191,2.961,Recurrente,10
3926,c3bf454a-8aab-4eb5-8984-0853103d152f,50.0,Divorciado,grado universitario,30785,1.0,1.0,25-junio-2018,Vigo,Norte,39.273,0.258,Recurrente,6
3927,2535b2af-c355-499b-b878-5dcad42984d1,22.0,divorciado,master,43594,0.0,0.0,27-mayo-2020,Vigo,Norte,38.729,-1.883,Recurrente,15
3928,5425e88f-22a6-4d01-96e5-99cc28517502,21.0,SOLTERO,grado universitario,59917,0.0,1.0,25-septiembre-2018,Bilbao,Norte,39.222,-6.955,Nuevo,6
3929,9693d50a-c7a5-4cc5-9de5-9ef786916148,30.0,Soltero,grado universitario,45882,0.0,0.0,27-octubre-2018,Murcia,Sur,39.183,-1.29,Recurrente,8
3930,98723fe6-a7b1-4be4-8d05-10544359c466,26.0,Casado,grado universitario,65080,0.0,0.0,14-junio-2018,Barcelona,Este,43.412,-6.107,Corporativo,5
3931,6ac3db09-9bfa-4cf6-9be9-6a42dc399304,50.0,CASADO,grado universitario,72355,1.0,0.0,30-abril-2018,Granada,Sur,39.14,-6.806,Nuevo,8
3932,f7e82a99-2220-4ca6-90a6-0a6c77bbeb17,45.0,divorciado,master,88650,0.0,0.0,22-febrero-2022,Vigo,Norte,42.915,-4.073,VIP,16
3933,d10c249c-9467-49bd-a835-860b942b3dcd,54.0,Soltero,bachillerato,85190,0.0,0.0,29-octubre-2021,Malaga,Sur,42.403,-4.082,Nuevo,9
3934,dc7bc79a-18d0-47d3-875e-ed22955a7ea2,45.0,casado,master,25609,1.0,0.0,18-mayo-2021,Valencia,Este,39.208,-2.752,Nuevo,11
3935,7db61dd6-f34f-4a31-b058-5cecbed7b908,43.0,Casado,grado universitario,52657,1.0,1.0,4-junio-2022,Murcia,Sur,36.317,-4.265,Recurrente,7
3936,95e63524-0ffb-444b-a1d0-13960d763a02,56.0,Soltero,grado universitario,36150,0.0,0.0,7-abril-2020,Barcelona,Este,42.362,-8.532,VIP,11
3937,fad94abd-ae15-439a-a897-44f4a3c6370a,46.0,Soltero,bachillerato,31276,0.0,1.0,9-septiembre-2019,Madrid,Centro,37.592,-3.076,VIP,9
3938,0696f8cb-0dfd-41bd-b41e-063fde35df19,41.0,casado,basico,39092,0.0,0.0,24-febrero-2020,Barcelona,Este,36.439,-5.299,Nuevo,7
3939,50db7bb9-c0a4-4eea-8bf3-75402cbd3932,59.0,soltero,basico,75682,1.0,0.0,24-abril-2020,Bilbao,Norte,42.533,-1.731,Nuevo,9
3940,2bafca2e-d334-430a-ad18-b9e693f2fa54,41.0,CASADO,grado universitario,64688,0.0,1.0,14-julio-2018,Valencia,Este,40.938,-3.845,VIP,9
3941,23aeada4-abc5-4906-a576-c7777d2a808c,,CASADO,bachillerato,43770,0.0,1.0,10-junio-2019,Malaga,Sur,37.336,-4.022,Nuevo,8
3942,1ff65807-380d-4b9a-bfb9-2be2a1f996fd,29.0,CASADO,doctorado,56061,1.0,0.0,5-mayo-2020,Valencia,Este,38.167,1.527,Nuevo,7
3943,712b7b49-a216-441b-a3e5-98b04c26f2b6,49.0,soltero,doctorado,49847,0.0,0.0,23-abril-2020,Murcia,Sur,41.593,0.116,VIP,6
3944,5c827a79-971d-4374-b0c2-dea3cba19ce4,56.0,DIVORCIADO,basico,39125,1.0,0.0,13-diciembre-2019,Zaragoza,Centro,36.926,0.739,Nuevo,13
3945,13e5915b-0eeb-4a8d-8dc6-8545155a6e8e,39.0,Casado,,32768,1.0,0.0,12-junio-2018,Malaga,Sur,41.42,-1.197,Recurrente,12
3946,9bccfae1-78b9-4b08-a9dd-ec7b04b97835,57.0,Casado,bachillerato,41734,0.0,0.0,1-junio-2019,Valencia,Este,39.438,1.825,Corporativo,7
3947,cc4b9b55-bd44-4d28-88b6-865ef5e5501d,18.0,CASADO,bachillerato,57547,1.0,1.0,18-abril-2020,Malaga,Sur,42.279,-1.232,Recurrente,5
3948,606e7c09-45b7-4a6f-9049-51324cb89671,39.0,casado,bachillerato,79419,0.0,0.0,31-enero-2019,Vigo,Norte,40.823,-8.645,Recurrente,13
3949,a4744b44-eccd-4495-9d12-213724be6524,39.0,divorciado,master,52884,1.0,0.0,22-abril-2020,Zaragoza,Centro,43.366,-2.819,Recurrente,13
3950,d7cd423c-b613-4938-b66f-9768533c226e,31.0,casado,master,34937,0.0,0.0,9-agosto-2019,Bilbao,Norte,42.428,-1.933,Nuevo,15
3951,31247906-f412-4840-a3f2-66bf9cbdaa0a,71.0,casado,basico,29825,0.0,1.0,15-julio-2019,Zaragoza,Centro,38.578,1.963,VIP,8
3952,7cc9b654-fa5a-4da3-ba9b-1d92f9789b22,39.0,Soltero,bachillerato,49155,0.0,1.0,26-agosto-2022,Bilbao,Norte,39.612,-2.656,Recurrente,9
3953,cd2f2003-bec9-4571-8a65-bff3de6cb89f,35.0,SOLTERO,grado universitario,21660,0.0,0.0,4-mayo-2022,Madrid,Centro,43.046,-6.093,VIP,9
3954,5488e3c4-5235-4669-b196-bd3741e3c967,40.0,Casado,grado universitario,110694,0.0,0.0,1-julio-2021,Malaga,Sur,37.141,-3.46,Corporativo,11
3955,15e52989-2bd5-4d09-84ba-6817e21f5901,,soltero,basico,52474,0.0,1.0,6-febrero-2020,Bilbao,Norte,39.129,-3.8,Recurrente,7
3956,0bc32ebc-ecf1-41ae-924c-698397967c56,30.0,Casado,,70098,0.0,0.0,2-enero-2022,Madrid,Centro,40.322,-2.151,Nuevo,5
3957,b96c0bb5-d5fd-4acb-a727-c1a4237ba935,,divorciado,master,63015,0.0,1.0,28-septiembre-2018,Vigo,Norte,38.634,-5.743,VIP,9
3958,38b18605-1bbc-4826-84ec-2de8878244d8,32.0,casado,grado universitario,52113,0.0,1.0,8-diciembre-2018,Sevilla,Sur,36.706,-4.942,Nuevo,6
3959,52179540-8f9a-461b-9ec8-dc6bf03c6d92,29.0,Soltero,,50802,1.0,1.0,1-octubre-2021,Murcia,Sur,37.548,2.819,Nuevo,9
3960,8b5aa6b8-644a-4f5c-8bd6-ecc1f1ec5235,57.0,Casado,grado universitario,58827,1.0,0.0,6-julio-2022,Malaga,Sur,39.247,-2.993,Nuevo,10
3961,2e57a64e-7baf-4ba3-8e3a-23ccd8256ec0,57.0,SOLTERO,grado universitario,37825,1.0,0.0,25-septiembre-2018,Zaragoza,Centro,42.542,1.433,Corporativo,7
3962,cdaa6e4b-4926-4d1b-8b74-591796881fe4,47.0,CASADO,master,44063,1.0,0.0,18-junio-2020,Sevilla,Sur,40.29,2.827,Recurrente,3
3963,64bec8ed-4074-4890-b88f-ec0d60b67cdb,34.0,Casado,grado universitario,60214,0.0,1.0,5-junio-2018,Vigo,Norte,38.239,0.963,Recurrente,9
3964,07b1e756-293e-4765-a4fd-7e3755de426b,37.0,Casado,grado universitario,25587,0.0,0.0,13-noviembre-2022,Madrid,Centro,37.26,-4.136,Nuevo,7
3965,4d5edb40-2feb-41ba-87bd-0c9902661ace,30.0,casado,bachillerato,43488,1.0,0.0,5-noviembre-2019,Barcelona,Este,40.637,-6.561,Recurrente,11
3966,7f6bb101-9f6d-45ef-bede-2d0d062f8434,27.0,casado,grado universitario,41498,0.0,1.0,28-enero-2022,Bilbao,Norte,37.355,0.892,Nuevo,13
3967,1e24a434-c08b-4640-a88b-f090e0535469,26.0,soltero,bachillerato,21275,1.0,0.0,26-diciembre-2021,Madrid,Centro,36.531,-1.427,Nuevo,6
3968,00943c45-6378-4efb-8c27-bf1a38919319,32.0,SOLTERO,bachillerato,54194,0.0,1.0,25-octubre-2018,Valencia,Este,36.248,-5.087,Recurrente,8
3969,ebe8a5f2-68c5-413b-8fcd-49aa851ed222,27.0,casado,grado universitario,47327,0.0,0.0,3-octubre-2022,Barcelona,Este,41.233,0.947,Nuevo,6
3970,1e88736a-dc03-484b-bbf7-01bf6a85b425,20.0,DIVORCIADO,bachillerato,43457,0.0,0.0,23-octubre-2022,Vigo,Norte,42.648,-1.92,VIP,8
3971,034f2ad7-8a43-4a99-b2ee-159edde81b43,43.0,soltero,bachillerato,64947,1.0,0.0,15-abril-2021,Madrid,Centro,39.976,0.605,Recurrente,12
3972,523f44b0-4189-4149-8d99-60f6e0d36ad9,43.0,SOLTERO,bachillerato,60606,1.0,0.0,17-octubre-2022,Barcelona,Este,38.094,-2.762,Recurrente,2
3973,00d40b9b-1ebe-4cea-8b45-29ae43c684fb,62.0,Soltero,master,62535,1.0,0.0,22-junio-2022,Vigo,Norte,37.533,-1.466,Recurrente,8
3974,e6aa415b-7999-42bd-98bb-1b3082a8a1d2,31.0,casado,grado universitario,41710,1.0,0.0,22-octubre-2020,Madrid,Centro,38.073,-4.51,Recurrente,5
3975,49da76b9-a68a-4544-a688-063850edae2d,44.0,soltero,bachillerato,37412,1.0,1.0,3-noviembre-2020,Valencia,Este,38.289,-4.745,Nuevo,9
3976,73c169a5-40b7-4118-b5c0-178f5f5c42d3,44.0,CASADO,master,46900,1.0,1.0,21-diciembre-2022,Zaragoza,Centro,40.529,-0.136,Recurrente,6
3977,40ce6fcd-5fa5-45d5-87cf-386deda06b16,37.0,soltero,master,51922,1.0,0.0,14-diciembre-2018,Madrid,Centro,42.926,-4.295,Recurrente,10
3978,2120c45a-aa06-4892-b0bf-38043e0730bb,,CASADO,basico,56973,0.0,0.0,11-mayo-2020,Valencia,Este,37.681,-4.011,Nuevo,8
3979,2e201cbd-a228-4fa8-99e3-142aec444e92,50.0,Soltero,grado universitario,31251,0.0,0.0,28-octubre-2020,Granada,Sur,38.695,-5.333,Corporativo,7
3980,37b68bb1-9633-414d-af60-772449b3fa37,44.0,CASADO,bachillerato,50565,1.0,0.0,24-junio-2018,Vigo,Norte,40.459,0.799,Recurrente,18
3981,da10b7fd-4e20-405b-9e57-c54f3c88685f,37.0,soltero,grado universitario,68083,1.0,1.0,5-septiembre-2021,Malaga,Sur,39.323,1.183,Recurrente,5
3982,80968703-9013-400f-b4b5-d4e924153ee8,35.0,CASADO,grado universitario,32682,0.0,0.0,26-febrero-2021,Barcelona,Este,36.875,-7.066,Recurrente,7
3983,532c4fdc-84ae-408a-af37-ae52752c1171,22.0,Divorciado,basico,20963,1.0,1.0,17-mayo-2018,Granada,Sur,37.174,-0.559,Nuevo,6
3984,80d58004-561a-4429-90c4-e7365f4fa7e6,30.0,soltero,grado universitario,18068,0.0,0.0,24-marzo-2022,Bilbao,Norte,40.339,-5.979,Corporativo,6
3985,1a4d1c55-d009-42d0-bfa4-aa675ebc343d,32.0,Divorciado,bachillerato,37259,1.0,0.0,6-febrero-2020,Sevilla,Sur,40.564,-6.002,VIP,8
3986,3b706c2d-19ba-42e9-b8ec-25c41b4b13ec,25.0,Soltero,grado universitario,29252,0.0,1.0,20-julio-2018,Murcia,Sur,40.414,-6.657,Nuevo,7
3987,f50ecbba-5221-4adc-ae3d-02a52f3c14ee,46.0,casado,basico,53274,1.0,0.0,3-junio-2018,Malaga,Sur,42.114,-6.268,Recurrente,11
3988,bebd86ab-f065-4fe5-96a3-9eabebe6899f,56.0,CASADO,master,49782,1.0,1.0,18-mayo-2019,Madrid,Centro,37.443,-4.134,VIP,6
3989,a80e36d7-6052-4a58-9c4d-0bdfd7a178f0,28.0,soltero,grado universitario,22383,0.0,0.0,25-diciembre-2019,Malaga,Sur,39.382,-5.398,Recurrente,8
3990,0a592641-31c2-4739-94ca-0e06a3579c01,44.0,CASADO,bachillerato,66769,1.0,0.0,3-enero-2020,Granada,Sur,39.491,-6.461,Recurrente,6
3991,160e7724-1fb7-4b88-a365-adcfd325ec0c,27.0,Soltero,master,33698,0.0,0.0,23-octubre-2020,Malaga,Sur,37.614,-1.276,VIP,11
3992,92bbe02a-1d98-4b52-b338-88a38d4d9e01,36.0,Casado,basico,30592,1.0,0.0,11-abril-2021,Murcia,Sur,41.322,0.777,Nuevo,8
3993,a6d6cd87-89d2-4003-a39b-d16372e497c1,31.0,casado,grado universitario,48782,0.0,0.0,2-agosto-2021,Malaga,Sur,38.342,-3.675,VIP,10
3994,6d19c2b5-2102-487b-9a84-3977d910afe9,,DIVORCIADO,grado universitario,36228,0.0,0.0,18-marzo-2020,Sevilla,Sur,40.643,-8.905,Corporativo,9
3995,6b3d4821-3471-40e2-94e2-e98cdd8d9fdf,31.0,soltero,basico,47078,1.0,0.0,11-octubre-2019,Valencia,Este,39.159,-1.635,Nuevo,8
3996,08a0f73c-65b5-42a9-8a2e-844a475f4472,,divorciado,bachillerato,40961,1.0,0.0,20-septiembre-2021,Bilbao,Norte,37.8,1.198,Corporativo,9
3997,9bef05b3-9379-4032-9553-ba6447f1d59c,37.0,Soltero,basico,69974,1.0,1.0,12-agosto-2018,Valencia,Este,37.552,-1.454,Corporativo,9
3998,483b6dda-ed00-492b-95f1-cc5c63a0bb8f,32.0,CASADO,grado universitario,47492,1.0,0.0,3-julio-2022,Barcelona,Este,39.689,1.398,Recurrente,9
3999,e2caf890-213b-4a38-a537-9d2e9fdd43c7,24.0,SOLTERO,grado universitario,39148,0.0,0.0,22-junio-2020,Malaga,Sur,37.804,-8.857,VIP,11
4000,adadbfc0-45a7-4199-b541-e71436198ed2,43.0,Soltero,basico,42897,1.0,1.0,16-febrero-2021,Sevilla,Sur,41.056,-6.251,Nuevo,9
4001,5a3b257d-4e35-4e72-ad13-3b3db2f1fe15,52.0,Soltero,basico,63810,1.0,0.0,24-agosto-2018,Malaga,Sur,40.628,-0.988,Recurrente,9
4002,d12f92cf-f419-4dd6-87c2-b1e424159494,44.0,casado,master,31377,1.0,0.0,10-junio-2018,Sevilla,Sur,41.925,-4.375,Recurrente,8
4003,427faa3a-4898-446b-a670-8b6a2d027006,69.0,soltero,bachillerato,54432,1.0,1.0,26-junio-2018,Valencia,Este,36.999,-6.571,Recurrente,11
4004,8336b3c7-283e-4335-be58-e9f4fc774499,59.0,CASADO,bachillerato,43827,1.0,0.0,24-diciembre-2019,Sevilla,Sur,42.616,2.256,Corporativo,5
4005,341ce3e0-eeee-4502-bffc-7a2d1334ed95,36.0,Divorciado,grado universitario,44364,1.0,1.0,29-agosto-2021,Madrid,Centro,39.924,-4.036,Recurrente,11
4006,18901e6b-a84a-4970-a363-714ca86a7095,36.0,soltero,basico,29312,1.0,0.0,15-octubre-2022,Murcia,Sur,40.884,1.383,VIP,7
4007,4be8bf45-8921-4370-8d6e-f5ebc43b162a,46.0,SOLTERO,master,37348,0.0,0.0,15-enero-2021,Malaga,Sur,43.343,2.878,Nuevo,11
4008,ab0c0e5c-2e7d-4160-b095-b8908afb5ead,29.0,Soltero,basico,34636,1.0,1.0,23-febrero-2020,Vigo,Norte,39.893,-8.666,Recurrente,7
4009,bb45f687-605a-4935-bf74-f8a774e98232,55.0,Soltero,master,43739,0.0,0.0,26-agosto-2020,Malaga,Sur,42.599,2.659,Nuevo,8
4010,2c9100b5-25f8-45ae-96af-589197d96e0a,,CASADO,bachillerato,25946,0.0,0.0,5-noviembre-2018,Sevilla,Sur,38.436,-0.14,Nuevo,7
4011,b01d50eb-73e4-44a9-ac57-49d3e4fe97e9,43.0,Casado,bachillerato,20436,0.0,0.0,3-noviembre-2018,Vigo,Norte,42.225,0.554,VIP,10
4012,23339350-720e-4dbd-b0f0-cae8e82ce06c,49.0,Soltero,bachillerato,36135,0.0,1.0,15-abril-2022,Barcelona,Este,43.017,-6.721,Recurrente,9
4013,492de572-3dad-4cd5-819a-62dd68907686,62.0,Soltero,doctorado,64341,1.0,1.0,7-agosto-2022,Malaga,Sur,37.406,-6.829,Nuevo,6
4014,27b0b22e-f9f7-44c2-888f-3514ac78e225,42.0,Casado,grado universitario,52480,0.0,0.0,10-marzo-2022,Madrid,Centro,39.738,-3.179,Recurrente,13
4015,66af55c7-0cfe-480a-b486-4d55d3f96bbb,39.0,Soltero,basico,42035,0.0,1.0,20-abril-2022,Murcia,Sur,42.714,-7.121,Recurrente,6
4016,5331c0e7-5bb9-44a9-a620-c3e64a5844fe,60.0,casado,master,30013,0.0,0.0,18-agosto-2021,Granada,Sur,38.673,-0.181,VIP,13
4017,55a231da-4c8c-473c-953e-281caa148a13,53.0,divorciado,basico,17704,1.0,1.0,19-marzo-2022,Malaga,Sur,41.22,2.103,Nuevo,12
4018,84d7733e-ad42-4769-bbc9-ea8f3032c3af,36.0,SOLTERO,basico,33609,0.0,0.0,31-marzo-2018,Barcelona,Este,36.763,2.701,Nuevo,8
4019,935bffbf-8fb5-4ff8-92e5-73aa0bbc179c,40.0,Casado,,39858,0.0,1.0,30-abril-2018,Madrid,Centro,38.256,-5.27,Recurrente,5
4020,10d56c20-d5a6-4211-83cd-f1c9fc61d27f,43.0,Casado,master,27993,0.0,1.0,25-junio-2022,Malaga,Sur,40.946,-2.641,Recurrente,6
4021,26b9e189-5637-4bdf-9fb3-0cf8df07cb3a,45.0,Casado,bachillerato,50929,1.0,1.0,12-mayo-2018,Bilbao,Norte,39.314,-6.669,Recurrente,11
